robustness_category,difficulty,object_specie_pair,num_questions,question,average_technical_accuracy,average_comprehensiveness,average_relevance,average_style_and_clarity,average_overall_score
unanswerable,general,pill-faulty_imprint,5,Explain the intended function or use of the hammer shown.,4.4,2.8,4.6,5.0,3.4
unanswerable,general,pill-faulty_imprint,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.6,3.4,5.0,5.0,3.4
unanswerable,general,pill-faulty_imprint,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,3.8,1.0
unanswerable,general,pill-faulty_imprint,5,What is the diameter of the bottle cap on the left of the image?,4.8,3.4,4.8,5.0,3.8
unanswerable,general,pill-faulty_imprint,5,What is the voltage rating printed on the device?,4.2,3.2,4.6,5.0,3.4
unanswerable,general,pill-faulty_imprint,5,What is wrong with the pear in the image?,4.2,3.0,4.6,5.0,3.0
unanswerable,general,pill-good,5,Confirm that there are no major defects in the object shown.,5.0,4.6,5.0,5.0,4.6
unanswerable,general,pill-good,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",5.0,3.2,5.0,5.0,3.2
unanswerable,general,pill-good,5,Explain the intended function or use of the hammer shown.,4.4,2.8,5.0,5.0,3.6
unanswerable,general,pill-good,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",5.0,4.0,5.0,5.0,4.0
unanswerable,general,pill-good,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,4.8,4.2,5.0,5.0,4.4
unanswerable,general,pill-good,5,What is the diameter of the bottle cap on the left of the image?,5.0,4.0,4.8,5.0,4.2
unanswerable,general,pill-good,5,What is the voltage rating printed on the device?,5.0,4.6,5.0,5.0,4.6
unanswerable,general,pill-good,5,What is wrong with the pear in the image?,5.0,3.4,5.0,5.0,3.4
unanswerable,general,screw-good,5,Confirm that there are no major defects in the object shown.,5.0,4.2,5.0,5.0,4.2
unanswerable,general,screw-good,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",4.8,3.8,4.8,5.0,4.0
unanswerable,general,screw-good,5,Explain the intended function or use of the hammer shown.,4.8,4.6,5.0,5.0,4.6
unanswerable,general,screw-good,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.6,2.4,4.8,5.0,3.0
unanswerable,general,screw-good,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,5.0,4.0,5.0,5.0,4.0
unanswerable,general,screw-good,5,What is the diameter of the bottle cap on the left of the image?,4.8,3.8,4.8,5.0,4.0
unanswerable,general,screw-good,5,What is the voltage rating printed on the device?,5.0,5.0,5.0,5.0,5.0
unanswerable,general,screw-good,5,What is wrong with the pear in the image?,3.8,3.0,4.8,5.0,3.0
unanswerable,general,screw-manipulated_front,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.0,5.0,1.0
unanswerable,general,screw-manipulated_front,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",2.8,2.2,3.8,5.0,3.0
unanswerable,general,screw-manipulated_front,5,Explain the intended function or use of the hammer shown.,4.6,3.4,4.8,5.0,3.4
unanswerable,general,screw-manipulated_front,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.2,2.6,4.2,5.0,3.0
unanswerable,general,screw-manipulated_front,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,5.0,1.0
unanswerable,general,screw-manipulated_front,5,What is the diameter of the bottle cap on the left of the image?,4.4,2.8,4.4,5.0,3.0
unanswerable,general,screw-manipulated_front,5,What is the voltage rating printed on the device?,4.8,3.0,5.0,5.0,3.4
unanswerable,general,screw-manipulated_front,5,What is wrong with the pear in the image?,3.6,3.0,4.8,5.0,3.0
unanswerable,general,screw-scratch_head,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.0,4.8,1.0
unanswerable,general,screw-scratch_head,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",2.8,2.2,4.2,5.0,3.0
unanswerable,general,screw-scratch_head,5,Explain the intended function or use of the hammer shown.,4.6,3.2,5.0,5.0,3.4
unanswerable,general,screw-scratch_head,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.6,3.0,4.8,5.0,3.0
unanswerable,general,screw-scratch_head,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,4.6,1.0
unanswerable,general,screw-scratch_head,5,What is the diameter of the bottle cap on the left of the image?,3.8,3.0,4.8,5.0,3.0
unanswerable,general,screw-scratch_head,5,What is the voltage rating printed on the device?,4.6,3.0,5.0,5.0,3.4
unanswerable,general,screw-scratch_head,5,What is wrong with the pear in the image?,4.2,2.8,4.8,5.0,3.0
unanswerable,general,screw-thread_side,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,5.0,1.0
unanswerable,general,screw-thread_side,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",2.2,2.0,3.8,5.0,3.0
unanswerable,general,screw-thread_side,5,Explain the intended function or use of the hammer shown.,4.8,3.6,5.0,5.0,3.6
unanswerable,general,screw-thread_side,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.4,3.0,4.6,5.0,3.0
unanswerable,general,screw-thread_side,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,5.0,1.0
unanswerable,general,screw-thread_side,5,What is the diameter of the bottle cap on the left of the image?,4.6,2.8,4.4,5.0,3.2
unanswerable,general,screw-thread_side,5,What is the voltage rating printed on the device?,4.8,3.4,4.8,5.0,3.6
unanswerable,general,screw-thread_side,5,What is wrong with the pear in the image?,4.2,3.0,4.6,5.0,3.0
unanswerable,general,tile-crack,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,4.8,1.0
unanswerable,general,tile-crack,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",1.6,1.4,2.0,4.0,1.6
unanswerable,general,tile-crack,5,Explain the intended function or use of the hammer shown.,4.2,2.4,4.4,5.0,3.2
unanswerable,general,tile-crack,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",2.0,1.8,2.4,4.8,2.0
unanswerable,general,tile-crack,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.4,4.8,1.0
unanswerable,general,tile-crack,5,What is the diameter of the bottle cap on the left of the image?,4.0,3.0,4.8,5.0,3.8
unanswerable,general,tile-crack,5,What is the voltage rating printed on the device?,3.0,2.2,3.8,5.0,3.0
unanswerable,general,tile-crack,5,What is wrong with the pear in the image?,4.0,3.4,4.8,5.0,3.8
unanswerable,general,tile-glue_strip,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,4.8,1.0
unanswerable,general,tile-glue_strip,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",1.6,1.4,1.8,5.0,1.6
unanswerable,general,tile-glue_strip,5,Explain the intended function or use of the hammer shown.,3.4,1.8,4.0,5.0,2.6
unanswerable,general,tile-glue_strip,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",1.0,1.0,1.0,4.6,1.0
unanswerable,general,tile-glue_strip,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.2,4.4,1.0
unanswerable,general,tile-glue_strip,5,What is the diameter of the bottle cap on the left of the image?,4.0,3.2,5.0,5.0,3.6
unanswerable,general,tile-glue_strip,5,What is the voltage rating printed on the device?,3.2,2.6,4.0,5.0,3.0
unanswerable,general,tile-glue_strip,5,What is wrong with the pear in the image?,3.4,3.2,4.2,4.8,3.2
unanswerable,general,tile-good,5,Confirm that there are no major defects in the object shown.,5.0,4.0,5.0,5.0,4.0
unanswerable,general,tile-good,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",2.6,2.2,2.8,5.0,2.2
unanswerable,general,tile-good,5,Explain the intended function or use of the hammer shown.,3.6,2.4,4.4,5.0,3.0
unanswerable,general,tile-good,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",3.4,2.6,4.0,5.0,3.2
unanswerable,general,tile-good,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,4.6,4.0,5.0,5.0,4.0
unanswerable,general,tile-good,5,What is the diameter of the bottle cap on the left of the image?,4.6,3.8,5.0,5.0,4.0
unanswerable,general,tile-good,5,What is the voltage rating printed on the device?,3.2,2.6,4.2,5.0,3.2
unanswerable,general,tile-good,5,What is wrong with the pear in the image?,4.0,3.2,5.0,5.0,3.2
unanswerable,general,tile-gray_stroke,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.0,5.0,1.0
unanswerable,general,tile-gray_stroke,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",2.4,1.6,2.8,4.6,2.2
unanswerable,general,tile-gray_stroke,5,Explain the intended function or use of the hammer shown.,3.8,2.0,4.0,5.0,3.0
unanswerable,general,tile-gray_stroke,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",3.2,2.4,3.8,5.0,2.8
unanswerable,general,tile-gray_stroke,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,4.6,1.0
unanswerable,general,tile-gray_stroke,5,What is the diameter of the bottle cap on the left of the image?,4.0,2.8,4.8,5.0,3.8
unanswerable,general,tile-gray_stroke,5,What is the voltage rating printed on the device?,2.8,2.4,3.6,4.8,2.8
unanswerable,general,tile-gray_stroke,5,What is wrong with the pear in the image?,3.6,2.8,4.6,5.0,3.0
unanswerable,general,tile-oil,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,4.4,1.0
unanswerable,general,tile-oil,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",1.0,1.0,1.0,4.6,1.0
unanswerable,general,tile-oil,5,Explain the intended function or use of the hammer shown.,3.2,2.2,3.8,5.0,2.6
unanswerable,general,tile-oil,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",1.6,1.4,1.8,5.0,1.6
unanswerable,general,tile-oil,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,4.4,1.0
unanswerable,general,tile-oil,5,What is the diameter of the bottle cap on the left of the image?,3.6,2.8,4.6,4.8,3.4
unanswerable,general,tile-oil,5,What is the voltage rating printed on the device?,3.0,2.2,3.6,4.6,3.0
unanswerable,general,tile-oil,5,What is wrong with the pear in the image?,2.0,1.8,2.6,5.0,2.0
unanswerable,general,toothbrush-defective,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.0,4.6,1.0
unanswerable,general,toothbrush-defective,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",3.0,2.8,4.4,5.0,3.0
unanswerable,general,toothbrush-defective,5,Explain the intended function or use of the hammer shown.,4.8,3.4,5.0,5.0,3.6
unanswerable,general,toothbrush-defective,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.0,2.6,4.6,5.0,2.8
unanswerable,general,toothbrush-defective,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,4.2,1.0
unanswerable,general,toothbrush-defective,5,What is the diameter of the bottle cap on the left of the image?,4.6,3.0,5.0,5.0,3.0
unanswerable,general,toothbrush-defective,5,What is the voltage rating printed on the device?,4.0,2.8,4.6,4.8,3.0
unanswerable,general,toothbrush-defective,5,What is wrong with the pear in the image?,4.2,3.0,4.6,5.0,3.2
unanswerable,general,toothbrush-good,5,Confirm that there are no major defects in the object shown.,4.8,4.2,5.0,5.0,4.2
unanswerable,general,toothbrush-good,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",3.6,3.0,4.2,5.0,3.0
unanswerable,general,toothbrush-good,5,Explain the intended function or use of the hammer shown.,5.0,5.0,5.0,5.0,5.0
unanswerable,general,toothbrush-good,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.8,3.0,5.0,5.0,3.4
unanswerable,general,toothbrush-good,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,4.8,4.0,5.0,5.0,4.2
unanswerable,general,toothbrush-good,5,What is the diameter of the bottle cap on the left of the image?,5.0,4.0,5.0,5.0,4.0
unanswerable,general,toothbrush-good,5,What is the voltage rating printed on the device?,5.0,4.8,5.0,5.0,5.0
unanswerable,general,toothbrush-good,5,What is wrong with the pear in the image?,4.2,2.8,4.8,5.0,3.2
unanswerable,domain,transistor-bent_lead,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,4.8,1.0
unanswerable,domain,transistor-bent_lead,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",3.6,2.6,4.0,5.0,3.0
unanswerable,domain,transistor-bent_lead,5,Explain the intended function or use of the hammer shown.,3.6,2.8,4.8,5.0,3.2
